edad,trabajo,estado civil,educación,incumplimiento,saldo,vivienda,préstamo,contacto,día,mes,duración,campaña,días,anterior,resultado,y
40,admin.,soltero,secundaria,no,5061,no,sí,celular,3,feb,63,2,-1,0,desconocido,no
43,technician,casado,secundaria,no,308,sí,no,celular,3,feb,137,3,264,4,otro,no
31,technician,soltero,secundaria,no,863,sí,no,celular,3,feb,146,1,263,5,éxito,no
48,technician,casado,secundaria,no,197,no,sí,celular,3,feb,47,2,222,3,otro,no
34,services,casado,primaria,no,285,sí,no,celular,3,feb,625,4,-1,0,desconocido,no
32,services,casado,secundaria,no,414,sí,no,celular,3,feb,236,2,272,1,fracaso,no
50,housemaid,soltero,primaria,no,1158,sí,no,celular,3,feb,116,3,265,3,fracaso,no
37,housemaid,casado,secundaria,no,12939,sí,sí,celular,3,feb,77,3,202,9,fracaso,no
54,retired,casado,primaria,no,117,no,no,celular,3,feb,165,3,-1,0,desconocido,no
29,technician,soltero,terciaria,no,1669,no,no,celular,3,feb,297,1,-1,0,desconocido,sí
57,admin.,casado,secundaria,no,169,no,no,celular,3,feb,369,1,-1,0,desconocido,sí
46,blue-collar,casado,secundaria,no,1232,no,sí,celular,3,feb,300,3,195,8,otro,no
55,retired,casado,terciaria,no,8037,no,no,celular,3,feb,114,2,-1,0,desconocido,no
43,services,divorciado,secundaria,no,553,sí,no,teléfono,3,feb,362,2,-1,0,desconocido,no
34,admin.,casado,secundaria,no,-142,sí,no,celular,3,feb,107,3,-1,0,desconocido,no
25,admin.,soltero,secundaria,no,483,no,sí,celular,3,feb,189,1,-1,0,desconocido,sí
28,services,soltero,secundaria,no,387,no,no,celular,3,feb,158,5,-1,0,desconocido,no
35,services,casado,secundaria,no,1659,sí,no,celular,3,feb,149,3,215,1,fracaso,no
50,technician,casado,terciaria,no,199,sí,sí,celular,3,feb,116,2,253,1,fracaso,no
34,blue-collar,soltero,primaria,no,517,no,sí,celular,3,feb,330,2,-1,0,desconocido,no
58,retired,casado,primaria,no,3401,sí,no,celular,3,feb,84,3,265,2,fracaso,no
41,management,soltero,terciaria,no,572,sí,no,celular,3,feb,419,2,271,2,fracaso,no
31,management,soltero,terciaria,no,2915,no,no,celular,3,feb,211,1,-1,0,desconocido,no
54,technician,divorciado,secundaria,no,2749,sí,no,celular,3,feb,341,2,-1,0,desconocido,no
32,admin.,soltero,desconocido,no,393,no,no,celular,3,feb,169,2,-1,0,desconocido,no
68,retired,divorciado,primaria,no,250,no,no,celular,3,feb,360,1,-1,0,desconocido,sí
28,entrepreneur,casado,terciaria,no,59,no,no,celular,3,feb,330,3,190,6,fracaso,no
30,blue-collar,casado,secundaria,no,363,sí,no,celular,3,feb,165,1,-1,0,desconocido,no
47,entrepreneur,casado,terciaria,no,8118,no,no,celular,3,feb,326,3,-1,0,desconocido,no
28,admin.,soltero,terciaria,no,282,sí,sí,celular,3,feb,329,1,-1,0,desconocido,no
27,technician,soltero,secundaria,no,1235,no,no,celular,3,feb,191,1,-1,0,desconocido,no
47,blue-collar,soltero,secundaria,no,152,sí,no,celular,3,feb,193,3,271,4,fracaso,no
43,blue-collar,casado,secundaria,sí,128,sí,no,celular,3,feb,71,1,-1,0,desconocido,no
29,technician,soltero,secundaria,no,307,sí,no,celular,3,feb,216,1,-1,0,desconocido,no
32,blue-collar,casado,primaria,no,329,sí,no,celular,3,feb,321,1,-1,0,desconocido,no
34,technician,casado,secundaria,no,2467,no,no,celular,3,feb,368,1,-1,0,desconocido,no
31,services,casado,primaria,no,997,sí,no,celular,3,feb,256,1,190,3,fracaso,no
35,admin.,soltero,secundaria,no,0,sí,no,celular,3,feb,80,1,273,1,fracaso,no
50,blue-collar,soltero,primaria,no,1558,sí,no,celular,3,feb,294,1,265,1,otro,no
32,blue-collar,casado,secundaria,no,4471,sí,no,celular,3,feb,197,1,270,2,fracaso,no
33,technician,soltero,terciaria,no,390,sí,no,celular,3,feb,161,1,256,1,fracaso,no
29,technician,soltero,terciaria,no,323,no,no,celular,3,feb,118,1,-1,0,desconocido,no
29,services,casado,secundaria,no,222,sí,no,celular,3,feb,197,1,250,23,fracaso,no
44,unemployed,casado,primaria,no,1617,no,no,teléfono,3,feb,56,1,-1,0,desconocido,no
29,student,soltero,terciaria,no,246,no,no,celular,3,feb,269,1,-1,0,desconocido,no
43,blue-collar,divorciado,primaria,no,177,no,no,celular,3,feb,124,1,-1,0,desconocido,no
27,unemployed,soltero,primaria,no,1088,no,no,celular,3,feb,201,1,-1,0,desconocido,no
35,unemployed,soltero,primaria,no,483,no,no,celular,3,feb,115,1,-1,0,desconocido,no
26,unemployed,soltero,terciaria,no,2170,no,no,celular,3,feb,317,1,-1,0,desconocido,no
36,unemployed,soltero,terciaria,no,1291,no,no,celular,3,feb,298,1,-1,0,desconocido,sí
51,technician,divorciado,secundaria,no,1096,no,no,celular,3,feb,138,1,-1,0,desconocido,no
59,technician,divorciado,secundaria,no,2735,no,no,celular,3,feb,213,2,-1,0,desconocido,no
56,blue-collar,casado,primaria,no,151,no,no,celular,3,feb,128,1,-1,0,desconocido,no
31,unemployed,soltero,terciaria,no,1489,sí,no,celular,3,feb,678,1,-1,0,desconocido,no
34,management,casado,terciaria,no,0,sí,no,celular,3,feb,251,1,-1,0,desconocido,sí
34,technician,casado,secundaria,no,883,no,no,teléfono,3,feb,166,2,173,3,fracaso,no
33,self-employed,casado,terciaria,no,483,sí,no,celular,3,feb,280,2,-1,0,desconocido,no
29,admin.,divorciado,secundaria,no,120,no,sí,celular,3,feb,197,1,-1,0,desconocido,no
34,admin.,divorciado,secundaria,no,-75,no,no,celular,3,feb,151,1,-1,0,desconocido,no
32,unemployed,soltero,terciaria,no,507,no,no,celular,3,feb,362,1,-1,0,desconocido,no
56,management,casado,primaria,no,0,no,no,celular,3,feb,996,1,-1,0,desconocido,sí
38,technician,divorciado,secundaria,no,902,sí,no,celular,3,feb,650,1,-1,0,desconocido,sí
39,blue-collar,casado,primaria,no,118,no,no,celular,3,feb,906,1,-1,0,desconocido,sí
48,unemployed,divorciado,secundaria,no,1266,sí,no,teléfono,3,feb,45,1,-1,0,desconocido,no
26,management,soltero,terciaria,no,159,no,no,celular,3,feb,589,1,-1,0,desconocido,no
31,student,soltero,desconocido,no,640,no,no,celular,3,feb,92,1,-1,0,desconocido,no
54,technician,divorciado,secundaria,no,2156,sí,no,celular,3,feb,261,1,195,4,fracaso,sí
40,admin.,casado,secundaria,no,0,sí,no,celular,3,feb,561,1,201,1,fracaso,no
56,unemployed,casado,primaria,no,5496,sí,no,celular,3,feb,330,3,-1,0,desconocido,no
65,retired,casado,terciaria,no,1153,no,no,celular,3,feb,224,1,-1,0,desconocido,no
50,entrepreneur,casado,terciaria,no,2442,no,no,celular,3,feb,145,1,-1,0,desconocido,no
32,management,soltero,terciaria,no,2360,no,no,celular,3,feb,152,2,160,5,otro,sí
59,unemployed,divorciado,secundaria,no,2921,no,no,teléfono,3,feb,251,1,-1,0,desconocido,no
59,unemployed,divorciado,secundaria,no,44134,no,no,celular,3,feb,117,1,-1,0,desconocido,no
64,retired,casado,secundaria,no,1176,no,no,celular,3,feb,104,1,-1,0,desconocido,no
30,entrepreneur,casado,secundaria,no,1013,sí,no,celular,3,feb,24,9,-1,0,desconocido,no
41,blue-collar,casado,primaria,no,201,sí,no,celular,3,feb,157,1,-1,0,desconocido,sí
31,admin.,soltero,secundaria,no,757,no,no,celular,3,feb,343,2,-1,0,desconocido,no
27,student,soltero,terciaria,no,32,no,no,celular,3,feb,239,1,-1,0,desconocido,no
27,management,soltero,secundaria,no,924,sí,no,celular,3,feb,84,1,-1,0,desconocido,no
48,admin.,casado,primaria,no,3,sí,no,celular,3,feb,69,1,252,4,fracaso,no
43,technician,casado,terciaria,no,0,no,no,celular,3,feb,132,1,-1,0,desconocido,no
26,unemployed,soltero,terciaria,no,23494,no,no,celular,3,feb,136,1,-1,0,desconocido,no
48,technician,soltero,secundaria,no,-92,sí,no,celular,3,feb,1393,1,-1,0,desconocido,sí
59,retired,divorciado,secundaria,no,514,no,no,celular,3,feb,261,1,-1,0,desconocido,sí
54,management,casado,terciaria,no,1303,no,no,celular,3,feb,1635,1,-1,0,desconocido,sí
44,unemployed,casado,secundaria,no,6178,no,no,celular,3,feb,213,3,-1,0,desconocido,no
31,admin.,casado,secundaria,no,-106,sí,no,celular,3,feb,258,4,-1,0,desconocido,no
52,services,casado,primaria,no,3016,sí,sí,celular,3,feb,142,1,-1,0,desconocido,no
51,management,casado,terciaria,no,2814,no,no,celular,3,feb,178,1,-1,0,desconocido,no
32,blue-collar,casado,secundaria,no,320,sí,sí,celular,3,feb,22,4,-1,0,desconocido,no
33,blue-collar,casado,secundaria,sí,-266,sí,sí,celular,3,feb,16,7,-1,0,desconocido,no
32,housemaid,casado,terciaria,no,357,sí,no,celular,3,feb,133,3,77,2,fracaso,no
33,services,casado,terciaria,no,546,sí,sí,celular,3,feb,54,2,270,1,fracaso,no
45,desconocido,casado,desconocido,no,19706,sí,no,celular,3,feb,419,3,-1,0,desconocido,no
51,blue-collar,casado,primaria,no,377,sí,no,teléfono,3,feb,143,4,272,1,fracaso,no
52,entrepreneur,divorciado,terciaria,no,199,sí,sí,celular,3,feb,373,1,236,2,fracaso,no
41,management,casado,terciaria,no,0,no,no,celular,3,feb,858,1,-1,0,desconocido,no
35,management,soltero,terciaria,no,1891,sí,no,celular,3,feb,188,3,270,5,fracaso,no
58,blue-collar,divorciado,primaria,no,835,no,no,teléfono,3,feb,296,1,-1,0,desconocido,no
34,technician,casado,secundaria,no,427,no,no,celular,3,feb,192,1,-1,0,desconocido,no
52,blue-collar,soltero,desconocido,no,1785,no,no,celular,3,feb,168,2,-1,0,desconocido,no
38,technician,soltero,secundaria,no,325,no,no,celular,3,feb,14,6,196,2,otro,no
28,unemployed,soltero,secundaria,no,3463,no,no,celular,3,feb,64,1,-1,0,desconocido,no
53,blue-collar,casado,primaria,no,751,sí,no,celular,3,feb,1528,2,-1,0,desconocido,sí
41,unemployed,casado,secundaria,no,2081,sí,no,celular,3,feb,53,3,-1,0,desconocido,no
31,blue-collar,casado,primaria,no,124,sí,no,celular,3,feb,343,1,264,4,fracaso,no
28,blue-collar,soltero,secundaria,no,2700,no,no,celular,3,feb,337,4,-1,0,desconocido,no
26,blue-collar,soltero,secundaria,no,450,no,sí,celular,3,feb,542,1,-1,0,desconocido,no
49,admin.,casado,secundaria,no,1403,no,no,celular,3,feb,124,2,180,2,fracaso,no
29,management,casado,terciaria,no,877,no,no,celular,3,feb,166,3,-1,0,desconocido,no
28,technician,soltero,secundaria,no,122,no,no,celular,3,feb,155,4,-1,0,desconocido,no
36,admin.,casado,secundaria,no,587,no,no,celular,3,feb,248,2,-1,0,desconocido,no
28,technician,casado,secundaria,no,679,no,sí,celular,3,feb,406,3,-1,0,desconocido,no
38,technician,soltero,terciaria,no,1369,sí,no,celular,3,feb,841,3,-1,0,desconocido,no
34,entrepreneur,soltero,terciaria,no,1295,sí,no,celular,3,feb,246,1,-1,0,desconocido,no
39,blue-collar,casado,primaria,no,710,no,no,celular,3,feb,14,6,-1,0,desconocido,no
37,technician,casado,secundaria,no,1116,sí,no,celular,3,feb,18,6,201,7,otro,no
39,blue-collar,casado,secundaria,no,661,sí,no,celular,3,feb,84,4,267,4,fracaso,no
33,management,soltero,terciaria,no,1724,no,no,celular,3,feb,252,6,-1,0,desconocido,no
32,management,soltero,secundaria,no,-515,sí,sí,celular,3,feb,19,6,-1,0,desconocido,no
52,blue-collar,soltero,secundaria,no,894,no,sí,celular,3,feb,363,2,-1,0,desconocido,no
32,management,casado,terciaria,no,422,sí,no,celular,3,feb,182,5,-1,0,desconocido,no
55,management,casado,secundaria,no,964,no,no,celular,3,feb,66,3,-1,0,desconocido,no
34,housemaid,casado,secundaria,no,520,sí,no,celular,3,feb,22,6,-1,0,desconocido,no
46,management,casado,terciaria,no,-319,sí,no,celular,3,feb,80,1,256,1,fracaso,no
26,technician,soltero,secundaria,no,-168,no,sí,celular,3,feb,246,1,-1,0,desconocido,no
30,management,soltero,terciaria,no,409,no,no,celular,3,feb,31,6,-1,0,desconocido,no
32,services,casado,secundaria,no,1844,sí,sí,celular,3,feb,158,4,201,6,fracaso,no
44,services,casado,primaria,no,764,no,no,celular,3,feb,224,1,-1,0,desconocido,no
38,admin.,casado,secundaria,no,384,no,no,celular,3,feb,387,1,-1,0,desconocido,no
30,admin.,casado,secundaria,no,490,sí,no,celular,3,feb,82,6,251,4,otro,no
42,services,soltero,secundaria,sí,58,no,no,celular,3,feb,428,1,-1,0,desconocido,no
30,technician,soltero,secundaria,no,151,no,no,celular,3,feb,276,2,-1,0,desconocido,no
29,self-employed,soltero,terciaria,no,300,no,no,celular,3,feb,125,1,-1,0,desconocido,no
33,student,soltero,secundaria,no,1883,sí,no,celular,3,feb,121,5,256,1,fracaso,no
31,blue-collar,casado,primaria,no,845,no,no,celular,3,feb,148,2,-1,0,desconocido,no
31,technician,soltero,terciaria,no,1214,no,no,celular,3,feb,39,1,-1,0,desconocido,no
32,unemployed,soltero,terciaria,no,5874,no,no,celular,3,feb,298,1,-1,0,desconocido,no
36,blue-collar,divorciado,primaria,no,102,no,no,celular,3,feb,306,2,-1,0,desconocido,no
48,blue-collar,soltero,secundaria,no,312,sí,sí,celular,3,feb,369,2,-1,0,desconocido,no
36,blue-collar,casado,secundaria,sí,13,no,sí,celular,3,feb,150,4,-1,0,desconocido,no
34,blue-collar,casado,secundaria,no,563,no,sí,celular,3,feb,150,2,-1,0,desconocido,no
60,services,divorciado,secundaria,no,758,no,no,celular,3,feb,282,1,-1,0,desconocido,no
56,self-employed,casado,terciaria,no,350,no,no,celular,3,feb,83,3,-1,0,desconocido,no
30,admin.,soltero,secundaria,no,72,no,no,celular,3,feb,86,2,-1,0,desconocido,no
29,student,soltero,terciaria,no,559,no,no,celular,3,feb,143,2,-1,0,desconocido,no
29,technician,soltero,secundaria,no,18,no,no,celular,3,feb,206,3,-1,0,desconocido,no
36,management,casado,terciaria,no,254,no,no,celular,3,feb,303,2,-1,0,desconocido,sí
36,management,casado,terciaria,no,1582,no,no,teléfono,3,feb,26,2,197,1,fracaso,no
51,housemaid,casado,primaria,no,605,no,no,celular,3,feb,91,2,159,14,fracaso,no
29,desconocido,soltero,secundaria,no,1288,no,no,celular,3,feb,266,1,-1,0,desconocido,no
32,technician,soltero,secundaria,no,0,no,no,celular,3,feb,446,1,-1,0,desconocido,no
34,management,soltero,terciaria,no,1190,no,no,celular,3,feb,18,7,-1,0,desconocido,no
29,management,casado,terciaria,no,1606,sí,no,celular,3,feb,17,6,-1,0,desconocido,no
42,desconocido,soltero,primaria,no,2398,sí,no,celular,3,feb,144,2,271,2,fracaso,no
39,blue-collar,casado,desconocido,no,295,sí,no,celular,3,feb,254,1,-1,0,desconocido,no
42,technician,casado,secundaria,no,440,sí,no,celular,3,feb,13,5,-1,0,desconocido,no
27,unemployed,soltero,terciaria,no,1,no,no,celular,3,feb,65,2,-1,0,desconocido,no
38,management,casado,terciaria,no,655,no,no,celular,3,feb,389,3,-1,0,desconocido,no
32,management,casado,secundaria,no,1215,sí,sí,celular,3,feb,211,2,-1,0,desconocido,no
46,technician,casado,secundaria,no,863,sí,no,celular,3,feb,67,3,-1,0,desconocido,no
34,blue-collar,casado,secundaria,no,261,sí,no,celular,3,feb,88,5,251,3,fracaso,no
46,desconocido,casado,desconocido,no,677,no,no,celular,3,feb,425,1,82,1,fracaso,no
60,retired,casado,terciaria,no,3461,no,no,celular,3,feb,128,2,-1,0,desconocido,no
52,management,casado,terciaria,no,0,sí,no,celular,3,feb,790,1,249,1,fracaso,no
38,services,casado,terciaria,no,1324,sí,no,celular,3,feb,178,1,-1,0,desconocido,no
39,unemployed,soltero,secundaria,no,-114,sí,no,celular,3,feb,372,1,-1,0,desconocido,sí
36,unemployed,soltero,terciaria,no,221,no,no,celular,3,feb,225,4,-1,0,desconocido,no
27,blue-collar,soltero,secundaria,no,551,no,no,celular,3,feb,565,2,-1,0,desconocido,no
54,technician,divorciado,secundaria,no,258,no,no,celular,3,feb,294,3,-1,0,desconocido,no
69,retired,casado,primaria,no,2713,no,no,teléfono,3,feb,32,1,-1,0,desconocido,no
43,management,casado,terciaria,no,5082,no,no,celular,3,feb,99,3,-1,0,desconocido,no
34,unemployed,casado,terciaria,no,425,no,no,celular,3,feb,289,2,-1,0,desconocido,no
31,management,casado,terciaria,no,1331,no,no,celular,3,feb,182,2,90,1,éxito,sí
24,admin.,soltero,secundaria,no,172,no,no,celular,3,feb,114,1,-1,0,desconocido,no
38,management,casado,terciaria,no,613,no,no,celular,3,feb,239,1,-1,0,desconocido,sí
44,admin.,casado,secundaria,no,497,sí,no,celular,3,feb,321,3,270,2,otro,no
27,admin.,casado,secundaria,no,-401,sí,sí,celular,3,feb,205,3,214,1,fracaso,no
28,student,soltero,terciaria,no,3026,no,no,celular,3,feb,124,1,-1,0,desconocido,no
48,unemployed,casado,secundaria,no,11371,sí,no,celular,3,feb,109,3,-1,0,desconocido,no
54,blue-collar,casado,secundaria,no,175,sí,no,celular,3,feb,94,4,271,4,fracaso,no
36,management,casado,terciaria,no,618,no,no,celular,3,feb,280,2,-1,0,desconocido,no
36,management,soltero,terciaria,no,219,no,no,celular,3,feb,22,6,196,6,fracaso,no
27,blue-collar,soltero,primaria,no,1,no,no,celular,3,feb,10,6,-1,0,desconocido,no
41,entrepreneur,casado,terciaria,no,0,sí,no,celular,3,feb,168,3,-1,0,desconocido,no
26,blue-collar,soltero,secundaria,no,184,no,no,celular,3,feb,110,2,6,1,otro,no
54,retired,casado,secundaria,no,1154,sí,no,teléfono,3,feb,125,3,-1,0,desconocido,no
27,unemployed,soltero,secundaria,no,0,no,sí,celular,3,feb,392,2,-1,0,desconocido,no
26,self-employed,casado,terciaria,no,174,sí,no,celular,3,feb,222,3,-1,0,desconocido,no
32,technician,soltero,secundaria,no,13565,no,no,celular,3,feb,613,2,-1,0,desconocido,no
32,technician,soltero,terciaria,no,703,sí,no,celular,3,feb,489,2,271,2,éxito,no
31,blue-collar,casado,desconocido,no,-120,sí,no,celular,3,feb,100,3,201,2,fracaso,no
34,management,casado,terciaria,no,99,no,sí,celular,3,feb,264,2,-1,0,desconocido,no
32,management,soltero,terciaria,no,520,no,no,celular,3,feb,443,2,-1,0,desconocido,sí
50,management,divorciado,secundaria,no,458,no,no,celular,3,feb,184,3,-1,0,desconocido,no
33,admin.,soltero,secundaria,no,289,no,no,celular,3,feb,515,3,6,13,otro,no
29,entrepreneur,soltero,terciaria,no,1028,no,no,celular,3,feb,667,2,-1,0,desconocido,no
43,technician,casado,secundaria,no,473,sí,no,celular,3,feb,148,3,211,5,fracaso,no
62,self-employed,casado,terciaria,no,3685,no,no,celular,3,feb,181,3,-1,0,desconocido,no
52,retired,casado,secundaria,no,411,sí,no,celular,3,feb,180,3,200,10,otro,no
44,entrepreneur,casado,terciaria,no,3850,no,no,celular,3,feb,130,2,-1,0,desconocido,no
27,unemployed,soltero,terciaria,no,127,no,no,celular,3,feb,449,3,-1,0,desconocido,no
39,management,divorciado,terciaria,no,30,no,sí,celular,3,feb,265,4,-1,0,desconocido,no
42,blue-collar,casado,primaria,no,-97,sí,no,celular,3,feb,216,4,271,5,fracaso,no
54,unemployed,casado,primaria,no,541,sí,no,celular,3,feb,237,3,-1,0,desconocido,no
26,blue-collar,soltero,secundaria,no,2353,no,no,celular,3,feb,498,2,-1,0,desconocido,no
28,admin.,casado,secundaria,no,642,sí,no,celular,3,feb,481,2,-1,0,desconocido,no
37,unemployed,casado,secundaria,no,80,no,no,celular,3,feb,248,2,-1,0,desconocido,no
47,blue-collar,casado,secundaria,no,-346,sí,sí,teléfono,3,feb,137,2,253,2,otro,no
59,desconocido,casado,primaria,no,282,no,no,celular,3,feb,301,2,-1,0,desconocido,no
37,services,soltero,secundaria,no,1050,sí,no,celular,3,feb,586,3,-1,0,desconocido,no
26,student,soltero,secundaria,no,119,no,no,celular,3,feb,247,3,-1,0,desconocido,no
34,technician,soltero,terciaria,no,586,sí,no,celular,3,feb,43,5,263,2,fracaso,no
41,management,divorciado,terciaria,no,0,no,no,celular,3,feb,475,3,-1,0,desconocido,no
30,entrepreneur,soltero,secundaria,no,732,no,no,celular,3,feb,1404,4,-1,0,desconocido,sí
28,technician,soltero,secundaria,no,525,no,no,celular,3,feb,176,2,-1,0,desconocido,no
36,services,casado,secundaria,no,1177,sí,sí,celular,3,feb,50,5,-1,0,desconocido,no
37,services,divorciado,secundaria,no,1472,sí,no,celular,3,feb,126,3,-1,0,desconocido,no
40,management,casado,terciaria,no,1308,no,no,teléfono,3,feb,1776,2,-1,0,desconocido,sí
34,technician,soltero,terciaria,no,651,no,no,celular,3,feb,351,3,-1,0,desconocido,no
32,management,casado,terciaria,no,272,sí,no,celular,3,feb,188,4,209,1,fracaso,no
58,technician,casado,secundaria,no,629,sí,no,celular,3,feb,193,3,265,2,fracaso,no
59,management,soltero,terciaria,no,705,no,no,celular,3,feb,537,4,-1,0,desconocido,no
34,technician,casado,terciaria,no,823,no,no,celular,3,feb,178,3,161,5,otro,no
33,admin.,soltero,secundaria,no,901,no,no,celular,3,feb,18,5,6,3,otro,no
59,admin.,casado,secundaria,no,1089,no,no,teléfono,3,feb,264,2,-1,0,desconocido,no
48,technician,casado,terciaria,no,2,no,no,celular,3,feb,165,5,6,3,otro,no
58,self-employed,casado,secundaria,no,0,sí,no,teléfono,3,feb,702,3,264,9,fracaso,no
49,admin.,soltero,secundaria,no,780,no,no,teléfono,3,feb,354,5,-1,0,desconocido,no
40,unemployed,casado,primaria,no,-78,no,no,celular,3,feb,2053,4,-1,0,desconocido,no
56,management,casado,terciaria,no,2366,sí,sí,celular,3,feb,538,2,188,4,fracaso,no
54,management,casado,terciaria,no,1460,no,sí,celular,3,feb,341,3,202,7,otro,no
29,technician,casado,secundaria,no,655,sí,no,celular,3,feb,225,3,270,2,fracaso,no
36,technician,casado,secundaria,no,58,no,no,celular,3,feb,24,2,-1,0,desconocido,no
42,admin.,soltero,secundaria,no,400,sí,no,celular,3,feb,198,5,244,6,fracaso,no
